"Date","Flow","Flag","Tx","Tn","Rf","Sf","Sm","Pa"
2019-04-27,100,"",6.03255809739579,-0.687906977326371,0.0530232579209084,0.360000002037647,0.99953487501588,96.6628372093023
2019-04-28,101,"",8.35023255902667,-1.77023256268612,6.64558112565861,0,0.489655170289949,98.0883255813953
2019-04-29,102,"",7.18232560046884,-3.62697673509287,1.7934883245202,0.0911627893531045,0.084615383297205,98.9732558139535
2019-04-30,99.5,"",10.859534928965,1.54000001605167,9.57860491109449,0,1.22233009338379,98.8437209302326
2019-05-01,95.3000030517578,"",8.91255806324094,3.76186046933019,4.95023251023403,0,NA,98.4993488372093
2019-05-02,91.5999984741211,"",11.2618604526963,2.94232556875362,9.8683724248132,0,NA,98.3118139534884
2019-05-03,89.1999969482422,"",10.458604581966,4.64465107806893,4.47999996834023,0,NA,98.0349302325581
2019-05-04,87.8000030517578,"",12.1818605156832,4.03069768284642,0.82511631174143,0,NA,97.8636279069767
2019-05-05,86.5999984741211,"",18.6618605059247,1.38093023376409,0.848372126734534,0,NA,97.5647906976744
2019-05-06,84.4000015258789,"",21.7395348748495,4.10976742034735,0.304186047648275,0,NA,97.7064651162791
2019-05-07,80.3000030517578,"",13.1669767113619,3.87116279380266,0,0,NA,98.4810697674419
2019-05-08,74.9000015258789,"",13.340930237881,0.858604652243991,0,0,NA,99.0346976744186
2019-05-09,68.8000030517578,"",16.7911626327869,7.18372089696485,10.0302327178245,0,NA,97.9093488372093
2019-05-10,62.7999992370605,"",14.8051161522089,4.0400000028832,0.169302328450735,0,NA,97.4793023255814
2019-05-11,57.5,"",12.2744186268296,0.140000004615895,0.13953488677047,0,NA,98.3552558139535
2019-05-12,54.4000015258789,"",10.8106976886128,5.1353488212408,10.7130235051,0,NA,97.8116279069768
2019-05-13,52.2999992370605,"",7.95395356998887,3.84558141730552,7.89116284570029,0,NA,97.2646511627907
2019-05-14,51.2999992370605,"",14.6381397424742,3.93999997959581,0.0316279074480367,0,NA,97.5740930232558
2019-05-15,52.9000015258789,"",18.2213951554409,4.0925580856412,0.198139537628307,0,NA,97.4567906976744
2019-05-16,55.5999984741211,"",16.5939536782198,4.06558137383572,2.41209302613902,0,NA,97.5265581395349
2019-05-17,56.7999992370605,"",15.2469767725745,5.1753488429757,0,0,NA,97.176976744186
2019-05-18,55.2000007629395,"",15.5376744691716,2.13674417942069,0.251162794232368,0,NA,97.968511627907
2019-05-19,52.2000007629395,"",24.0069768417713,8.32651156048442,6.13488380964412,0,NA,97.3012093023256
2019-05-20,48.9000015258789,"",16.6418606248013,6.11302327222602,3.41023269233315,0,NA,97.0977209302326
2019-05-21,45.5,"",16.7627905956534,3.53488371982131,0.00279069771600324,0,NA,98.2782790697674
2019-05-22,42.5999984741211,"",15.6604651162791,4.51348838140798,0.191627908307453,0,NA,98.5645581395349
2019-05-23,39.9000015258789,"",22.9911628279575,7.73395350256632,0.768372113760128,0,NA,97.5845581395349
2019-05-24,37.2000007629395,"",19.8506975129593,9.39767434763354,1.62418604784234,0,NA,98.140511627907
2019-05-25,35.2999992370605,"",20.8316280453704,9.66465122755184,12.4306974499725,0,NA,97.7892093023256
2019-05-26,34.4000015258789,"",20.3446509427803,9.93069768506427,8.8706978066023,0,NA,97.752976744186
2019-05-27,34.5,"",20.6995348996894,7.60651166605395,13.1832559119823,0,NA,98.0888837209302
2019-05-28,35.2000007629395,"",12.4809302352196,8.39488357721373,2.00930233389832,0,NA,97.2586976744186
2019-05-29,36.4000015258789,"",16.2851160626079,8.08186046467271,0.213953493431557,0,NA,97.1468372093023
2019-05-30,39.0999984741211,"",22.6144185443257,8.16651165319043,0,0,NA,96.9272093023256
2019-05-31,41.2999992370605,"",19.2041860181232,5.57534883188647,5.39069773069648,0,NA,97.2739069767442
2019-06-01,42.0999984741211,"",20.9418605627016,9.87953487218812,0.838139548828435,0,NA,97.1246511627907
2019-06-02,40.9000015258789,"",18.2669768133829,7.23069769837135,2.08837209316187,0,NA,97.0632558139535
2019-06-03,38.5,"",14.5586046529371,4.35720933093581,0.138604653228161,0,NA,97.7765581395349
2019-06-04,36.0999984741211,"",15.1744186223939,3.81720931585445,5.75348843135113,0,NA,97.9576279069768
2019-06-05,34.5999984741211,"",18.5897674383119,9.51860466003418,11.4669768810272,0,NA,97.1252558139535
2019-06-06,35.4000015258789,"",22.6316281695699,10.0730232904124,0,0,NA,97.4816279069768
2019-06-07,34.9000015258789,"",24.5148838131927,8.05906983309014,0,0,NA,97.9501860465116
2019-06-08,34.5999984741211,"",24.6465115391931,9.5706976846207,0,0,NA,98.5291162790698
2019-06-09,33.4000015258789,"",26.218604518092,10.4506976815157,0.811627918343211,0,NA,98.5502325581395
2019-06-10,31.7999992370605,"",18.846976533047,12.0669768000758,10.7441862372465,0,NA,97.6845581395349
2019-06-11,30.6000003814697,"",20.1809302662694,7.94418611526489,0,0,NA,98.1064186046512
2019-06-12,29.2000007629395,"",22.7195347541987,6.88790698162345,4.70139515178148,0,NA,98.1375813953488
2019-06-13,28.1000003814697,"",16.3790697142135,11.2079069581143,5.75441853501076,0,NA,96.9238604651163
2019-06-14,27.7000007629395,"",21.9525581093722,9.37441852924436,1.17860468279484,0,NA,97.2808837209302
2019-06-15,27.7999992370605,"",18.8455814095431,9.78093027070511,4.76372079932412,0,NA,97.3671627906977
2019-06-16,28.2000007629395,"",19.5581396502118,6.7260465377985,3.04930239167324,0,NA,97.6047906976744
2019-06-17,27.6000003814697,"",22.0618604260822,9.90418604917305,0.0102325582920119,0,NA,97.963023255814
2019-06-18,26.5,"",24.5153489135032,13.2883720220521,0,0,NA,97.7915813953488
2019-06-19,25.1000003814697,"",24.2818604668906,12.2027906861416,0.473488374990086,0,NA,97.3539069767442
2019-06-20,23.8999996185303,"",21.0925582264745,14.5390698100245,9.22232555123263,0,NA,96.8104186046512
2019-06-21,23.1000003814697,"",21.3679068809332,11.4948837058489,0,0,NA,97.448511627907
2019-06-22,23,"",23.2055815053541,9.659534900133,0,0,NA,98.2281395348837
2019-06-23,22.7000007629395,"",25.7502325368482,9.32930233312208,0,0,NA,98.1603720930233
2019-06-24,21.7000007629395,"",25.1255816171336,11.1358139171157,12.9999997737796,0,NA,97.3146046511628
2019-06-25,20.6000003814697,"",24.2032559328301,15.9609301766684,1.20372091614923,0,NA,97.0993488372093
2019-06-26,20.2999992370605,"",26.955348720107,15.3055813634118,0,0,NA,97.7602325581395
2019-06-27,20.1000003814697,"",29.0418605094732,13.4725581368735,0,0,NA,98.4206046511628
2019-06-28,19.3999996185303,"",26.6065117858177,14.4944185966669,4.80837206064269,0,NA,98.4799069767442
2019-06-29,18.7000007629395,"",26.7702324534571,16.4855813403462,0,0,NA,98.0779534883721
2019-06-30,17.8999996185303,"",22.6283721036689,12.9702325554781,0,0,NA,97.8924186046512
2019-07-01,17.2000007629395,"",27.5153487183327,10.5916279238324,2.99162777800893,0,NA,97.919023255814
2019-07-02,16.3999996185303,"",25.8120927855026,16.2776744088461,0.262325572413067,0,NA,97.5035813953488
2019-07-03,15.5,"",28.8590695580771,15.1506976815157,0,0,NA,97.6468372093023
2019-07-04,14.6000003814697,"",30.668837303339,13.9976744452188,0,0,NA,98.0547906976744
2019-07-05,13.6999998092651,"",31.7051164494004,18.5493025136548,4.66511627906977,0,NA,97.9961395348837
2019-07-06,13.1000003814697,"",29.3353487059127,19.6795349475949,0,0,NA,97.8156744186047
2019-07-07,12.5,"",25.4116279779479,13.0846511752106,0,0,NA,98.140976744186
2019-07-08,12,"",25.9074415783549,10.3632558068564,0,0,NA,98.1293023255814
2019-07-09,11.6000003814697,"",27.5762791744498,10.951627908751,0,0,NA,98.2377209302326
2019-07-10,11.1000003814697,"",30.4400001082309,12.3813952956089,0.528372092510379,0,NA,97.9335348837209
2019-07-11,10.6000003814697,"",29.0600002466246,16.7767440662828,0.0772093045850133,0,NA,97.2873023255814
2019-07-12,10.5,"",23.2334884909696,14.284185959572,0,0,NA,97.4995348837209
2019-07-13,10.3000001907349,"",27.5186048108478,13.4348835967308,1.10418605360874,0,NA,97.5978139534884
2019-07-14,10.6000003814697,"",25.1176744505417,12.9725581324378,0,0,NA,98.1327906976744
2019-07-15,11,"",27.3888368473497,10.6102325395096,4.92744193465211,0,NA,98.2726511627907
2019-07-16,11,"",30.563721022495,17.0469769854878,2.24093018797941,0,NA,97.7854418604651
2019-07-17,11.1999998092651,"",28.5897674826689,19.4851163464923,0.837209300662196,0,NA,97.6294418604651
2019-07-18,11.1000003814697,"",29.3009303425634,17.9362789952478,0,0,NA,97.710511627907
2019-07-19,10.6000003814697,"",30.6358140102653,20.8758137370265,3.23813958833384,0,NA,97.2923720930232
2019-07-20,10.3999996185303,"",32.8269768293514,21.3869763130365,2.59906976611115,0,NA,97.3383255813953
2019-07-21,10.8000001907349,"",27.1888371046199,16.8367442330649,0,0,NA,97.5474418604651
2019-07-22,10.8999996185303,"",24.6367445391278,14.8916278972182,0.918139537960984,0,NA,97.6419534883721
2019-07-23,10.6999998092651,"",25.3609298706055,11.9967441869337,0.0093023257200108,0,NA,97.7546511627907
2019-07-24,9.92000007629395,"",25.3930229275726,11.9734883374946,0,0,NA,98.1172558139535
2019-07-25,9.22000026702881,"",27.6730236497036,13.4986046901969,0.0167441867118658,0,NA,98.3874418604651
2019-07-26,8.75,"",29.6623256505922,13.5883721240731,14.3665118816287,0,NA,98.6899534883721
2019-07-27,8.60999965667725,"",28.8958137600921,15.6520930622899,5.41395336167757,0,NA,98.4456744186047
2019-07-28,8.80000019073486,"",28.9251161442247,17.8525580295297,3.18790691065234,0,NA,97.9594418604651
2019-07-29,9.13000011444092,"",30.7725582921228,16.9627908307453,4.41302323119585,0,NA,97.639023255814
2019-07-30,9.3100004196167,"",27.1688370726829,16.7097674125849,0.33395348932854,0,NA,97.658
2019-07-31,9.19999980926514,"",25.4823255583297,12.746511627907,0,0,NA,98.2457674418605
2019-08-01,8.77999973297119,"",26.5553488176922,10.73209304366,0,0,NA,98.5422325581395
2019-08-02,8.48999977111816,"",27.3437208220016,11.1818604713263,0,0,NA,98.4723255813953
2019-08-03,8.30000019073486,"",28.5939535895059,11.7772092109503,0,0,NA,98.0899069767442
2019-08-04,7.96999979019165,"",26.3553485959075,13.2562790493632,0,0,NA,98.0724186046512
2019-08-05,7.88000011444092,"",29.4060464814652,10.7693023371142,3.94325567123502,0,NA,97.832511627907
2019-08-06,8.13000011444092,"",25.4920931350353,16.2981393902801,4.23069774716399,0,NA,97.2085581395349
2019-08-07,8.47999954223633,"",26.9176741577858,15.2218604997147,0,0,NA,97.2510697674419
2019-08-08,8.96000003814697,"",25.0032557465309,14.1413954135983,1.49860464639442,0,NA,96.8703720930232
2019-08-09,8.69999980926514,"",24.7902324232944,13.1348837120588,0.012093023436014,0,NA,97.2146046511628
2019-08-10,8.44999980926514,"",23.9055811859841,11.571627985045,0.0251162784044133,0,NA,97.6346046511628
2019-08-11,8.31999969482422,"",27.3051161743874,11.3544185815856,4.81674412128537,0,NA,97.9984186046512
2019-08-12,8.22999954223633,"",27.555349039477,14.6744185957798,0.00651162800400756,0,NA,97.6604651162791
2019-08-13,8.14000034332275,"",27.6465115746786,14.3176744239275,0,0,NA,97.3771627906977
2019-08-14,7.57000017166138,"",24.3609302077183,12.4446511512579,0,0,NA,97.8358139534884
