"Date","Flow","Flag","Tx","Tn","Rf","Sf","Sm","Pa"
1966-02-15,0.925999999046326,"",0.414285718330315,-10.8428571564811,0,0,0,99036.4285714286
1966-02-16,0.869000017642975,"",1.43571427038738,-7.90714294569833,0,2.90000002724784,0,97510
1966-02-17,0.769999980926514,"",-7.39285721097674,-11.7714285169329,0,0,0,97345
1966-02-18,0.646000027656555,"",-11.1285715103149,-16.0714288439069,0,0.807142853736877,0,98257.8571428571
1966-02-19,0.558000028133392,"Ice Conditions",-14.542857170105,-23.107142993382,0,0,0,99093.5714285714
1966-02-20,0.523999989032745,"Ice Conditions",-11.4785713468279,-22.5071428843907,0,0.0571428579943521,0,99082.8571428571
1966-02-21,0.504000008106232,"Ice Conditions",-7.72857138088771,-15.8571427209037,0,0,0,99093.5714285714
1966-02-22,0.486999988555908,"Ice Conditions",-3.21428573131561,-12.1214286259242,0,0,0,99620
1966-02-23,0.476000010967255,"Ice Conditions",1.07142858845847,-10.3642856052944,0,0,0,100009.285714286
1966-02-24,0.467000007629395,"Ice Conditions",1.52142857653754,-8.39999995912824,0,0,0,99115.7142857143
1966-02-25,0.46399998664856,"Ice Conditions",0.23571429135544,-4.30000002043588,0,1.23571428230831,0,97480
1966-02-26,0.467000007629395,"Ice Conditions",2.27857141835349,-5.27857140132359,0,0,0,98157.1428571429
1966-02-27,0.469999998807907,"Ice Conditions",2.42142857824053,-8.30714287076678,0,0,0,99038.5714285714
1966-02-28,0.481000006198883,"Ice Conditions",5.09285708836147,-3.61428574153355,9.88707926239556,1.07142857142857,0,97940
1966-03-01,13.5,"Ice Conditions",2.53571428571429,-0.0928571442408221,0,1.49285711560931,0,95754.2857142857
1966-03-02,5.65999984741211,"Ice Conditions",5.97857144900731,-1.61428572450365,0,0,5.62285519775192,97950.7142857143
1966-03-03,2.72000002861023,"Ice Conditions",5.90000009536743,-4.17142851012094,0.674686921276094,0,0.0316006852052264,98155.7142857143
1966-03-04,2.46000003814697,"Ice Conditions",4.5,0.957142868212291,8.95714286395482,0,10.3486135060763,97207.8571428571
1966-03-05,7.30999994277954,"",2.2499999829701,-0.142857146050249,2.64285710879735,4.53571430700166,0.263727396433473,96587.1428571429
1966-03-06,5.09999990463257,"",0.764285717691694,-5.2571428503309,0,1.4428571334907,0.00172467332210971,96639.2857142857
1966-03-07,1.8400000333786,"",-5.62857147625514,-9.75,0,0,0,97900
1966-03-08,1.03999996185303,"",-0.728571425591196,-14.1785715648106,0,0,0,99846.4285714286
1966-03-09,1.05999994277954,"",5.02142855099269,-6.73571423121861,0,0,0,99858.5714285714
1966-03-10,1.48000001907349,"",8.21428564616612,-1.79285711901528,0,4.84285708836147,12.0966681825674,99293.5714285714
1966-03-11,2.05999994277954,"",-1.46428571428571,-5.64285710879735,2.17299237290473,3.08571430615016,0.069508214149257,99309.2857142857
1966-03-12,1.17999994754791,"",0.678571428571429,-4.50714288439069,2.48038979409943,0,0,98652.1428571429
1966-03-13,3.30999994277954,"",4.57857142175947,-1.39999999318804,0,0,2.32798769003862,98787.8571428571
1966-03-14,5.30000019073486,"",9.9857143674578,-2.64285710879735,0,0,11.6308242571598,98722.1428571429
1966-03-15,3.05999994277954,"",0.849999994039536,-5.92857149669102,0,0,0.130861293442499,98958.5714285714
1966-03-16,1.6599999666214,"",3.04285711901528,-6.9857142993382,0,0,0,99360
1966-03-17,1.44000005722046,"",10.792857170105,-4.30714300700596,0,0,0.310153197908727,98738.5714285714
1966-03-18,1.87000000476837,"",17.2785711288452,0.642857151372092,5.79999993528639,0,0,97692.8571428571
1966-03-19,3.76999998092651,"",10.0500001907349,1.6071428826877,1.58571427209037,0.0571428579943521,0.0571428579943521,97327.1428571429
1966-03-20,2.75999999046326,"",2.26428571769169,-0.578571432403156,0.0214285722800664,0,0,98001.4285714286
1966-03-21,1.77999997138977,"",5.84285725866045,-2.09285710539137,7.71428550992693,0,0,98574.2857142857
1966-03-22,2.72000002861023,"",8.25714288439069,0.1000000020223,0,0,0,97592.1428571429
1966-03-23,3.08999991416931,"",13.2999999863761,2.56428567000798,0.128571425165449,1.14285714285714,1.14285714285714,97485.7142857143
1966-03-24,3.10999989509583,"",2.3571428826877,-0.69999999659402,0.15540447101698,6.88571425846645,0,97382.1428571429
1966-03-25,2.30999994277954,"",-1.59285714796611,-6.43571434702192,0,0.499999982970102,0,97640
1966-03-26,1.62999999523163,"",-2.80000000340598,-8.77857146944318,0,0.0571428579943521,0,97536.4285714286
1966-03-27,1.35000002384186,"",-2.42142859527043,-13.5642855507987,0,0,0,97913.5714285714
1966-03-28,1.17999994754791,"",-1.27142858505249,-10.4285712923322,0,0,0,97840
1966-03-29,1.05999994277954,"",5.19285712923322,-7.23571426527841,0,1.10714284011296,0,97382.8571428571
1966-03-30,1.26999998092651,"",4.70000004768372,-1.73571428230831,0,0,0.220649198199503,96337.8571428571
1966-03-31,1.21000003814697,"",3.70714284692492,-5.93571438108172,0,3.35714280605316,0,96655
1966-04-01,1.14999997615814,"",1.57142857994352,-2.34999997275216,0,1.86428568618638,0,95376.4285714286
1966-04-02,1.12000000476837,"",5.80714293888637,-4.55714287076678,0,0,0,96107.1428571429
1966-04-03,1.62999999523163,"",4.82142860548837,-2.26428571769169,0,0,0,96947.8571428571
1966-04-04,1.29999995231628,"",4.03571423462459,-3.88571434361594,0,0.214285714285714,0,96714.2857142857
1966-04-05,1.23000001907349,"",4.77857153756278,-0.935714270387377,0.0714285714285714,0,3.34690845269744,96447.8571428571
1966-04-06,1.29999995231628,"",4.2285714660372,-1.8714285492897,1.18438419673389,2.44999997956412,0.00284504517851447,96668.5714285714
1966-04-07,1.8400000333786,"",4.97142859867641,-0.364285722374916,2.22857139791761,0,6.8753418031574,96865
1966-04-08,2.05999994277954,"",4.9928571496691,-3.08571427209037,0,0.857142840112959,0.145043965020665,97379.2857142857
1966-04-09,1.5,"",4.67142847606114,-2.59999997275216,1.38328615717595,0.44999999659402,0.0247606665550628,97392.8571428571
1966-04-10,1.5,"",8.37142859186445,-1.30714284522193,0,0,6.99292797768806,97996.4285714286
1966-04-11,1.29999995231628,"",5.65714284351894,-2.41428574493953,0,0,0.40416213175363,98415.7142857143
1966-04-12,1.14999997615814,"",8.05000012261527,-1.48571428230831,0,0,0,98937.1428571429
1966-04-13,1.03999996185303,"",11.2071426936558,-1.32857143878937,0,0,0,98899.2857142857
1966-04-14,1.03999996185303,"",10.7214285305568,0.514285715562957,0,0,0,99029.2857142857
1966-04-15,1.00999999046326,"",10.6785713604518,-1.29285714456013,0,0,0,98625.7142857143
1966-04-16,0.980000019073486,"",12.721428666796,-1.43571428741728,0,0,0,98274.2857142857
1966-04-17,0.898000001907349,"",14.7785714013236,-2.2357142993382,0,0,0,98405
1966-04-18,0.869000017642975,"",12.7000000136239,2.28571426868439,0,0,0,98389.2857142857
1966-04-19,0.869000017642975,"",12.6214287621634,6.20714276177543,5.20714276177543,0,0,98320
1966-04-20,1.0900000333786,"",17.5500001907349,7.74999993188041,0.128571433680398,0,0,98292.1428571429
1966-04-21,1.21000003814697,"",15.2571428162711,6.40714294569833,3.83571425506047,0,0,98383.5714285714
1966-04-22,1.14999997615814,"",11.2285713468279,-0.578571430274418,0,0,0,99841.4285714286
1966-04-23,0.950999975204468,"",11.3357142720904,0.0571428579943521,1.78571426868439,0,0,99382.1428571429
1966-04-24,0.925999999046326,"",13.707142829895,4.83571440832956,2.04999998637608,0,0,98012.8571428571
1966-04-25,1.05999994277954,"",13.5571428707668,3.77142855099269,0,0,0,98110
1966-04-26,0.898000001907349,"",2.67142854418073,-1.97857142346246,0,0,0,99023.5714285714
1966-04-27,0.796000003814697,"",3.7428571496691,-3.79285713604518,3.45714286395482,0,0,99484.2857142857
1966-04-28,1.14999997615814,"",4.62857137407575,-0.892857134342194,1.20714289801461,0,0,98876.4285714286
1966-04-29,1.41999995708466,"",13.8571427890233,-0.792857153075082,0,0,0,99397.8571428571
1966-04-30,1.05999994277954,"",12.6571430478777,1.97142854758671,0.228571431977408,0,0,98427.8571428571
1966-05-01,0.925999999046326,"",8.58571434020996,-0.157142860548837,0,0.0214285722800664,0.0214285722800664,98644.2857142857
1966-05-02,0.769999980926514,"",8.06428589139666,-3.0071428673608,0.128571433680398,0.428571415799005,0.428571415799005,99340
1966-05-03,0.718999981880188,"",6.93571427890233,-0.899999976158142,0.235714290823255,0.428571428571429,0.428571428571429,98529.2857142857
1966-05-04,0.745000004768372,"",9.72142859867641,0.62857144006661,0.0928571394511632,0,0,99326.4285714286
1966-05-05,0.694000005722046,"",21.321428162711,-0.0785714297422341,3.31428568703788,0,0,98210
1966-05-06,0.694000005722046,"",12.1357142584664,3.60714285714286,0.0642857168401991,0,0,97615.7142857143
1966-05-07,0.671000003814697,"",8.7285714830671,-4.32142863954817,0,0,0,98087.1428571429
1966-05-08,0.579999983310699,"",8.17857146263123,-2.79285713604518,0,0,0,97587.8571428571
1966-05-09,0.558000028133392,"",4.82857148987906,-2.69285712923322,0,0,0,98152.8571428571
1966-05-10,0.537999987602234,"",7.80000005449568,-3.30714287076678,0,0,0,98621.4285714286
1966-05-11,0.51800000667572,"",9.5071428162711,-2.22142856461661,0.935714274644852,0,0,99257.1428571429
1966-05-12,0.671000003814697,"",5.45714282989502,1.04285715307508,12.8428569521223,0,0,98622.1428571429
1966-05-13,1.26999998092651,"",14.5142857006618,0.664285715137209,0,0,0,98318.5714285714
1966-05-14,0.869000017642975,"",17.542857170105,4.46428574834551,0,0,0,98202.8571428571
1966-05-15,0.694000005722046,"",16.6285717827933,3.4928571326392,0.378571429422923,0,0,98357.8571428571
1966-05-16,0.818000018596649,"",12.864285673414,7.5071428503309,9.01428576878139,0,0,97724.2857142857
1966-05-17,1.14999997615814,"",17.6000001089913,7.0142857006618,0,0,0,97903.5714285714
1966-05-18,1.00999999046326,"",14.6357143947056,8.4928571837289,21.5428568976266,0,0,97620
1966-05-19,3.88000011444092,"",19.7999995095389,9.28571428571429,2.13571424569402,0,0,97440
1966-05-20,1.75,"",18.7285714830671,6.81428565297808,3.64285717691694,0,0,97729.2857142857
1966-05-21,1.44000005722046,"",18.907142502921,5.01428573472159,0,0,0,97941.4285714286
1966-05-22,1.00999999046326,"",20.6357148034232,6.04999998637608,0,0,0,98186.4285714286
1966-05-23,0.769999980926514,"",22.6214290346418,7.07857142175947,0,0,0,98259.2857142857
1966-05-24,0.671000003814697,"",25.5857146126883,10.5642856870379,1.33571434020996,0,0,97779.2857142857
1966-05-25,0.620000004768372,"",23.4071423666818,8.22857134682792,0,0,0,98189.2857142857
1966-05-26,0.558000028133392,"",25.6000003814697,10.1999999455043,0,0,0,97815.7142857143
1966-05-27,0.537999987602234,"",26.3142854145595,11.6071427890233,1.66428569384984,0,0,97044.2857142857
1966-05-28,0.497999995946884,"",17.907142502921,5.2500000340598,0,0.0571428579943521,0.0571428579943521,97219.2857142857
1966-05-29,0.435999989509583,"",12.7571428843907,2.01428569214685,0,0,0,97442.8571428571
1966-05-30,0.398999989032745,"",13.2857142175947,3.19285714626312,0,0,0,97997.8571428571
1966-05-31,0.435999989509583,"",12.4857142993382,3.27142858505249,0,0,0,98295
1966-06-01,0.435999989509583,"",14.7785714694432,1.96428567171097,0,0,0,98473.5714285714
1966-06-02,0.456000000238419,"",19.58571434021,2.85000000681196,0,0,0,98690
1966-06-03,0.416000008583069,"",24.4714284624372,7.79285723822457,0.678571428571429,0,0,98490
1966-06-04,0.416000008583069,"",27.8571423121861,12.7785714013236,0,0,0,98270
1966-06-05,0.384999990463257,"",28.3857138497489,13.6714287485395,0,0,0,98175.7142857143
