"Date","max_air_temperature","min_air_temperature","rainfall_amount","snowfall_amount","surface_snow_melt_amount","air_pressure"
1900-12-31,0.600000023841858,-7.5,0,1.29999995231628,0,NA
1901-01-01,-6.90000009536743,-17.2000007629395,0,0,0,NA
1901-01-02,-7.19999980926514,-15.8000001907349,0,7.59999990463257,0,NA
1901-01-03,-9.39999961853027,-27.7000007629395,0,0,0,NA
1901-01-04,-3,-15.1000003814697,0,2.5,0,NA
1901-01-05,-4.69999980926514,-24.7999992370605,0,0,0,NA
1901-01-06,-3,-11.1000003814697,0,0,0,NA
1901-01-07,0,-6.80000019073486,0,10.1999998092651,0,NA
1901-01-08,1.5,-7.40000009536743,3.45683171179,0,0,NA
1901-01-09,1.20000004768372,-6.5,0,0,0,NA
1901-01-10,-5.69999980926514,-9.80000019073486,0,7.59999990463257,0,NA
1901-01-11,-5.59999990463257,-9.39999961853027,0,0,0,NA
1901-01-12,-4.19999980926514,-11.3000001907349,0,20.2999992370605,0,NA
1901-01-13,-2.70000004768372,-17.6000003814697,0,0,0,NA
1901-01-14,1,-8.60000038146973,0,0,0,NA
1901-01-15,1.70000004768372,-1.70000004768372,0,0.800000011920929,0,NA
1901-01-16,3.59999990463257,-2.40000009536743,2.37443654406871,0.800000011920929,0,NA
1901-01-17,-1.70000004768372,-10.6000003814697,0,6.40000009536743,0,NA
1901-01-18,-13.6999998092651,-23.6000003814697,0,0,0,NA
1901-01-19,-18.5,-28,0,0,0,NA
1901-01-20,-0.100000001490116,-24.7000007629395,0,0,0,NA
1901-01-21,4.90000009536743,-7.59999990463257,0,0,0,NA
1901-01-22,-5.69999980926514,-18.2999992370605,0,0,0,NA
1901-01-23,-2.40000009536743,-14,0,0,0,NA
1901-01-24,1.20000004768372,-5.90000009536743,0,2,0,NA
1901-01-25,-1.10000002384186,-9.60000038146973,0,5.09999990463257,0,NA
1901-01-26,-6.69999980926514,-20.6000003814697,0,0,0,NA
1901-01-27,-2.70000004768372,-13.5,0,0,0,NA
1901-01-28,-5.09999990463257,-11.8999996185303,0,0.800000011920929,0,NA
1901-01-29,-8.89999961853027,-18.2999992370605,0,0,0,NA
1901-01-30,-5.69999980926514,-13.5,0,0,0,NA
1901-01-31,-6.59999990463257,-13.3000001907349,0,1.29999995231628,0,NA
1901-02-01,-6.30000019073486,-16.7999992370605,0,0.800000011920929,0,NA
1901-02-02,-5,-21.6000003814697,0,0,0,NA
1901-02-03,-3.79999995231628,-19.8999996185303,0,0,0,NA
1901-02-04,-5.09999990463257,-11.6999998092651,0,10.1999998092651,0,NA
1901-02-05,-8.5,-16.7000007629395,0,0,0,NA
1901-02-06,-11.6000003814697,-22.7999992370605,0,0,0,NA
1901-02-07,-8.80000019073486,-25.5,0,0,0,NA
1901-02-08,-7,-24.8999996185303,0,0,0,NA
1901-02-09,-11.3000001907349,-20.7000007629395,0,6.40000009536743,0,NA
1901-02-10,-7.69999980926514,-25.5,0,0,0,NA
1901-02-11,-3.59999990463257,-14.8999996185303,0,0.800000011920929,0,NA
1901-02-12,-5.80000019073486,-14.3000001907349,0,0,0,NA
1901-02-13,-11.8999996185303,-21.2999992370605,0,0,0,NA
1901-02-14,-8.30000019073486,-19.7999992370605,0,0,0,NA
1901-02-15,-4.09999990463257,-13.3999996185303,0,0,0,NA
1901-02-16,-0.200000002980232,-14.8999996185303,0,0,0,NA
1901-02-17,-0.600000023841858,-11,0,0.800000011920929,0,NA
1901-02-18,0.200000002980232,-13,0,0.800000011920929,0,NA
1901-02-19,-1.5,-7,0,3.29999995231628,0,NA
1901-02-20,-6.5,-13.6999998092651,0,0.800000011920929,0,NA
1901-02-21,-8,-22.6000003814697,0,0,0,NA
1901-02-22,-6.59999990463257,-17.1000003814697,0,0.800000011920929,0,NA
1901-02-23,-8,-19.6000003814697,0,0,0,NA
1901-02-24,-7.40000009536743,-23.2999992370605,0,0,0,NA
1901-02-25,-3.20000004768372,-12.3000001907349,0,1.29999995231628,0,NA
1901-02-26,-4.30000019073486,-14.1000003814697,0,1.29999995231628,0,NA
1901-02-27,-7.69999980926514,-22.3999996185303,0,0,0,NA
1901-02-28,-4.80000019073486,-24.7000007629395,0,0,0,NA
1901-03-01,-0.200000002980232,-16.5,0,5.09999990463257,0,NA
1901-03-02,-2.20000004768372,-14.5,0,2.5,0,NA
1901-03-03,0.100000001490116,-21.1000003814697,0,1.29999995231628,0,NA
1901-03-04,3.5,-6.5,0,0,0,NA
1901-03-05,-5.19999980926514,-17.7000007629395,0,0.800000011920929,0,NA
1901-03-06,-10.6000003814697,-21.2000007629395,0,0,0,NA
1901-03-07,-3.59999990463257,-16.8999996185303,0,1.29999995231628,0,NA
1901-03-08,0.600000023841858,-6.69999980926514,0,1.29999995231628,0,NA
1901-03-09,1.60000002384186,-4.09999990463257,0,5.09999990463257,0,NA
1901-03-10,-0.100000001490116,-10.5,0,0.800000011920929,0,NA
1901-03-11,2.40000009536743,-3.79999995231628,7.54649072975653,1.29999995231628,0,NA
1901-03-12,-0.800000011920929,-5.90000009536743,0,0.800000011920929,0.172512590441065,NA
1901-03-13,-1.70000004768372,-11.6000003814697,0,0,0,NA
1901-03-14,0,-4.40000009536743,0,10.1999998092651,0,NA
1901-03-15,0.5,-6.80000019073486,0,1.29999995231628,0,NA
1901-03-16,-1,-15.8999996185303,0,0,0,NA
1901-03-17,2.29999995231628,-12.3999996185303,0,1.29999995231628,0,NA
1901-03-18,6.09999990463257,-9.19999980926514,0,0,0,NA
1901-03-19,-2.20000004768372,-11.1000003814697,0,0.800000011920929,0,NA
1901-03-20,1.70000004768372,-9.19999980926514,9.39312076716799,0,0,NA
1901-03-21,1.29999995231628,-3.79999995231628,3,0,0.145016598350997,NA
1901-03-22,-0.600000023841858,-7,0,0.800000011920929,0.124331504661468,NA
1901-03-23,5.19999980926514,-9.5,0,0.800000011920929,0,NA
1901-03-24,5.19999980926514,-0.600000023841858,3,0,7.82332866090109,NA
1901-03-25,5.69999980926514,1.39999997615814,1.5,0,18.2325896404824,NA
1901-03-26,6,2,14,0,21.5607061162272,NA
1901-03-27,1.79999995231628,-4.5,0,0,1.31573485102553,NA
1901-03-28,-1.20000004768372,-9.5,0,0,0.045346086692486,NA
1901-03-29,-0.200000002980232,-9.80000019073486,0,0,0,NA
1901-03-30,2.5,-11.1000003814697,0,0,0,NA
1901-03-31,3.40000009536743,-6.19999980926514,0,0,0,NA
1901-04-01,6.80000019073486,-2.40000009536743,0,0,6.53345286665477,NA
1901-04-02,7.40000009536743,-5.69999980926514,0,0,0.276095935382593,NA
1901-04-03,4.40000009536743,0.800000011920929,1,1.29999995231628,10.0487049966243,NA
1901-04-04,6,1.39999997615814,3.79999995231628,0,19.0495220242025,NA
1901-04-05,6.90000009536743,0.899999976158142,0.300000011920929,0,21.2008704426986,NA
1901-04-06,7,1,0.5,0,21.8596137267881,NA
1901-04-07,8.39999961853027,0.600000023841858,0.300000011920929,0,20.5412913331397,NA
1901-04-08,5,-0.200000002980232,0.5,0,0,NA
1901-04-09,9.19999980926514,-0.200000002980232,0,0,0,NA
1901-04-10,10.1999998092651,-0.200000002980232,0,0,0,NA
1901-04-11,12.6999998092651,-2.20000004768372,0,0,0,NA
1901-04-12,14.8999996185303,-3.70000004768372,0,0,0,NA
1901-04-13,15.5,-0.400000005960464,0,0,0,NA
1901-04-14,14.8999996185303,2.29999995231628,0,0,0,NA
1901-04-15,15.8000001907349,3.29999995231628,0,0,0,NA
1901-04-16,18.2999992370605,0.5,0,0,0,NA
1901-04-17,16.6000003814697,1.29999995231628,0,0,0,NA
1901-04-18,11.3999996185303,3.29999995231628,15.5,0,0,NA
1901-04-19,7.19999980926514,-0.400000005960464,0,0,0,NA
1901-04-20,3.29999995231628,-0.899999976158142,0,2.5,0,NA
1901-04-21,7.90000009536743,0.100000001490116,1.79999995231628,0,2.5,NA
1901-04-22,15.8999996185303,6.40000009536743,0.5,0,0,NA
1901-04-23,14.8000001907349,8.10000038146973,2.29999995231628,0,0,NA
1901-04-24,14.8000001907349,7.19999980926514,0.300000011920929,0,0,NA
1901-04-25,19.8999996185303,5.69999980926514,0,0,0,NA
1901-04-26,20.7999992370605,1.79999995231628,0,0,0,NA
1901-04-27,21.7000007629395,0.600000023841858,0,0,0,NA
1901-04-28,23.6000003814697,2.09999990463257,0,0,0,NA
1901-04-29,25.5,4.80000019073486,0,0,0,NA
1901-04-30,18.3999996185303,9,1.79999995231628,0,0,NA
1901-05-01,18.7999992370605,6.90000009536743,0,0,0,NA
1901-05-02,19.2000007629395,7.30000019073486,14.1999998092651,0,0,NA
1901-05-03,15,1.79999995231628,0,0,0,NA
1901-05-04,18.1000003814697,2.5,0,0,0,NA
1901-05-05,24.6000003814697,3,0,0,0,NA
1901-05-06,23.5,6,0,0,0,NA
1901-05-07,25,5,0,0,0,NA
1901-05-08,25.1000003814697,7.5,0,0,0,NA
1901-05-09,22.3999996185303,11.1999998092651,0,0,0,NA
1901-05-10,19.2000007629395,12.1999998092651,0.5,0,0,NA
1901-05-11,19.7999992370605,10.3000001907349,3.59999990463257,0,0,NA
1901-05-12,16.2999992370605,3,1,0,0,NA
1901-05-13,11.8999996185303,2.5,14,0,0,NA
1901-05-14,13.6000003814697,2.59999990463257,0.300000011920929,0,0,NA
1901-05-15,17,-0.699999988079071,0,0,0,NA
1901-05-16,20.8999996185303,1.79999995231628,0,0,0,NA
1901-05-17,17.8999996185303,9.39999961853027,2,0,0,NA
1901-05-18,16.3999996185303,6.59999990463257,4.59999990463257,0,0,NA
1901-05-19,15.1999998092651,9.10000038146973,3.79999995231628,0,0,NA
1901-05-20,14.1999998092651,9.30000019073486,2,0,0,NA
1901-05-21,20.2999992370605,8.60000038146973,0.800000011920929,0,0,NA
1901-05-22,18.5,12.8999996185303,17.2999992370605,0,0,NA
1901-05-23,22.1000003814697,8.60000038146973,0,0,0,NA
1901-05-24,13.5,6,23.8999996185303,0,0,NA
1901-05-25,16.2000007629395,4.19999980926514,0,0,0,NA
1901-05-26,16.8999996185303,3.40000009536743,0,0,0,NA
1901-05-27,20.2999992370605,6.69999980926514,0,0,0,NA
1901-05-28,16.6000003814697,5.80000019073486,0,0,0,NA
1901-05-29,15.8999996185303,9,11.1999998092651,0,0,NA
1901-05-30,16.2999992370605,10.3000001907349,22.1000003814697,0,0,NA
1901-05-31,14.1000003814697,8.5,20.6000003814697,0,0,NA
1901-06-01,15.6999998092651,7.90000009536743,12.1999998092651,0,0,NA
1901-06-02,14.3999996185303,4.5,23.1000003814697,0,0,NA
1901-06-03,18.3999996185303,8.10000038146973,15.6999998092651,0,0,NA
1901-06-04,22.8999996185303,6,0.300000011920929,0,0,NA
1901-06-05,26.8999996185303,8.30000019073486,1,0,0,NA
1901-06-06,25.8999996185303,14.1999998092651,6.09999990463257,0,0,NA
1901-06-07,20.5,11.1999998092651,0.300000011920929,0,0,NA
1901-06-08,14.1000003814697,6.19999980926514,1,0,0,NA
1901-06-09,16.7999992370605,4.80000019073486,0,0,0,NA
1901-06-10,22.3999996185303,4.30000019073486,0,0,0,NA
1901-06-11,25.3999996185303,10.3000001907349,0,0,0,NA
1901-06-12,27.1000003814697,14.3000001907349,0,0,0,NA
1901-06-13,28.2000007629395,13.8999996185303,0,0,0,NA
1901-06-14,29.7999992370605,14.8999996185303,0,0,0,NA
1901-06-15,24.6000003814697,11.1000003814697,0,0,0,NA
1901-06-16,24,8.10000038146973,0,0,0,NA
1901-06-17,24.6000003814697,7.90000009536743,0,0,0,NA
1901-06-18,23.7000007629395,11.8999996185303,8.89999961853027,0,0,NA
1901-06-19,24.5,11.8999996185303,3.79999995231628,0,0,NA
1901-06-20,23.7000007629395,12.3999996185303,2.5,0,0,NA
1901-06-21,26,11.8000001907349,0,0,0,NA
1901-06-22,27.5,12.3000001907349,21.2999992370605,0,0,NA
1901-06-23,22,14.6000003814697,0.800000011920929,0,0,NA
1901-06-24,27.2000007629395,13.8999996185303,0,0,0,NA
1901-06-25,28.1000003814697,14.3999996185303,0.300000011920929,0,0,NA
1901-06-26,30.8999996185303,16.2000007629395,0,0,0,NA
1901-06-27,33.4000015258789,17.8999996185303,0,0,0,NA
1901-06-28,33.7999992370605,19.6000003814697,0,0,0,NA
1901-06-29,30.2000007629395,19.7999992370605,0.5,0,0,NA
1901-06-30,27.5,14.1999998092651,0,0,0,NA
1901-07-01,33.7999992370605,16.8999996185303,0.5,0,0,NA
1901-07-02,31.5,20.5,0,0,0,NA
1901-07-03,29.1000003814697,14.5,0,0,0,NA
1901-07-04,25.5,16.2999992370605,8.39999961853027,0,0,NA
1901-07-05,21.2000007629395,16.1000003814697,1.79999995231628,0,0,NA
1901-07-06,26.5,14.3000001907349,14.1999998092651,0,0,NA
1901-07-07,21.5,13.3999996185303,13.6999998092651,0,0,NA
1901-07-08,23.7999992370605,11.1999998092651,3,0,0,NA
1901-07-09,25.1000003814697,9.80000019073486,0.300000011920929,0,0,NA
1901-07-10,28.2999992370605,15.8999996185303,0.5,0,0,NA
1901-07-11,26.3999996185303,16.3999996185303,0,0,0,NA
1901-07-12,27.2999992370605,10,0,0,0,NA
1901-07-13,29.2000007629395,10.6000003814697,0,0,0,NA
1901-07-14,31.2999992370605,12.3999996185303,0,0,0,NA
1901-07-15,33.4000015258789,15.8999996185303,0,0,0,NA
1901-07-16,33.9000015258789,17.5,0,0,0,NA
1901-07-17,33.5999984741211,19.2000007629395,0,0,0,NA
1901-07-18,30.2000007629395,17.6000003814697,0,0,0,NA
1901-07-19,25.3999996185303,11.8999996185303,0,0,0,NA
1901-07-20,29.8999996185303,14.8999996185303,0.300000011920929,0,0,NA
1901-07-21,29.5,19.6000003814697,0.300000011920929,0,0,NA
1901-07-22,29.7999992370605,16,0,0,0,NA
1901-07-23,30.2999992370605,12.5,0,0,0,NA
1901-07-24,29.2000007629395,14,0,0,0,NA
1901-07-25,24.2000007629395,11.5,0,0,0,NA
1901-07-26,25,11.3999996185303,0.5,0,0,NA
1901-07-27,24,10.1999998092651,1,0,0,NA
1901-07-28,24.2000007629395,16.7000007629395,55.4000015258789,0,0,NA
1901-07-29,22.7000007629395,17.2000007629395,35.7999992370605,0,0,NA
1901-07-30,27.1000003814697,18.6000003814697,8.89999961853027,0,0,NA
1901-07-31,23.5,13.6999998092651,1.5,0,0,NA
1901-08-01,22.2999992370605,10.8000001907349,3.79999995231628,0,0,NA
1901-08-02,23.6000003814697,9.5,6.09999990463257,0,0,NA
1901-08-03,23.8999996185303,13,5.59999990463257,0,0,NA
1901-08-04,22.2999992370605,10.6999998092651,0,0,0,NA
1901-08-05,24.5,7.69999980926514,0,0,0,NA
1901-08-06,24.2999992370605,9.5,0,0,0,NA
1901-08-07,24.7999992370605,13.1999998092651,0,0,0,NA
1901-08-08,25,12.3000001907349,7.40000009536743,0,0,NA
1901-08-09,21,8,0,0,0,NA
1901-08-10,24.8999996185303,13.3000001907349,11.3999996185303,0,0,NA
1901-08-11,22,12.8999996185303,0,0,0,NA
1901-08-12,24.6000003814697,11.5,0,0,0,NA
1901-08-13,27.2000007629395,10.5,0,0,0,NA
1901-08-14,28.7999992370605,13.6999998092651,0,0,0,NA
1901-08-15,25.3999996185303,15.3000001907349,1.79999995231628,0,0,NA
1901-08-16,24.1000003814697,13.1000003814697,0,0,0,NA
1901-08-17,27.1000003814697,10.3000001907349,0,0,0,NA
1901-08-18,27,13.1999998092651,0,0,0,NA
1901-08-19,24.2999992370605,14.6000003814697,0,0,0,NA
1901-08-20,25.5,17.3999996185303,2.5,0,0,NA
1901-08-21,28.3999996185303,15.6999998092651,0,0,0,NA
1901-08-22,29.7999992370605,18.2000007629395,0.800000011920929,0,0,NA
1901-08-23,26.2000007629395,18.5,11.1999998092651,0,0,NA
1901-08-24,23.2999992370605,14.8999996185303,0.300000011920929,0,0,NA
1901-08-25,24.3999996185303,11.6000003814697,0,0,0,NA
1901-08-26,25.7999992370605,13.6000003814697,0,0,0,NA
1901-08-27,27.2999992370605,12.8999996185303,0,0,0,NA
1901-08-28,28.2000007629395,13.3999996185303,0,0,0,NA
1901-08-29,27.8999996185303,15.5,7.90000009536743,0,0,NA
1901-08-30,25.3999996185303,15.6999998092651,11.6999998092651,0,0,NA
1901-08-31,20.1000003814697,13.3000001907349,0,0,0,NA
1901-09-01,20.1000003814697,13.5,1.5,0,0,NA
1901-09-02,25.7999992370605,14.3000001907349,0,0,0,NA
1901-09-03,28,13.1000003814697,0.300000011920929,0,0,NA
1901-09-04,27.7000007629395,13.1999998092651,0,0,0,NA
1901-09-05,29.5,12.6999998092651,0,0,0,NA
1901-09-06,29.8999996185303,13.6000003814697,0,0,0,NA
1901-09-07,28.5,12.1000003814697,0,0,0,NA
1901-09-08,20.1000003814697,5.59999990463257,0,0,0,NA
1901-09-09,20,3.70000004768372,0,0,0,NA
1901-09-10,20.7999992370605,7.59999990463257,0.5,0,0,NA
1901-09-11,19.6000003814697,13.6999998092651,25.7000007629395,0,0,NA
1901-09-12,18.6000003814697,12.1000003814697,15.5,0,0,NA
1901-09-13,21.5,12.3999996185303,4.59999990463257,0,0,NA
1901-09-14,22.5,8.19999980926514,0.5,0,0,NA
1901-09-15,23.2000007629395,13.1000003814697,4.59999990463257,0,0,NA
1901-09-16,20.7000007629395,11.8999996185303,2.5,0,0,NA
1901-09-17,18.2000007629395,8.89999961853027,0.300000011920929,0,0,NA
1901-09-18,13.5,5.19999980926514,0.300000011920929,0,0,NA
1901-09-19,12.8000001907349,0.5,0,0,0,NA
1901-09-20,13.1000003814697,2.40000009536743,0.5,0,0,NA
1901-09-21,16,3.5,0,0,0,NA
1901-09-22,21.6000003814697,5.40000009536743,0,0,0,NA
1901-09-23,23.6000003814697,10.5,0,0,0,NA
1901-09-24,17.8999996185303,9.10000038146973,0,0,0,NA
1901-09-25,15.3000001907349,0.600000023841858,0,0,0,NA
1901-09-26,18.7999992370605,1.70000004768372,0.300000011920929,0,0,NA
1901-09-27,22.7999992370605,7.09999990463257,0,0,0,NA
1901-09-28,22.8999996185303,9,0,0,0,NA
1901-09-29,18.5,12.3000001907349,29,0,0,NA
1901-09-30,15.6999998092651,7.40000009536743,0.800000011920929,0,0,NA
1901-10-01,17.7999992370605,4.09999990463257,0.300000011920929,0,0,NA
1901-10-02,15.3000001907349,6.59999990463257,4.30000019073486,0,0,NA
1901-10-03,10.5,1.89999997615814,3.59999990463257,0,0,NA
1901-10-04,9.80000019073486,-0.699999988079071,0.300000011920929,0,0,NA
1901-10-05,10.1999998092651,-0.600000023841858,5.59999990463257,0,0,NA
1901-10-06,10.1000003814697,0.800000011920929,1.29999995231628,0,0,NA
1901-10-07,12.8000001907349,-1.89999997615814,0,0,0,NA
1901-10-08,18,5.09999990463257,0,0,0,NA
1901-10-09,17.7999992370605,8.39999961853027,5.59999990463257,0,0,NA
1901-10-10,17.3999996185303,11.3999996185303,5.30000019073486,0,0,NA
1901-10-11,19,9.69999980926514,0.5,0,0,NA
1901-10-12,19,11.3000001907349,1,0,0,NA
1901-10-13,17.2999992370605,9.89999961853027,3.79999995231628,0,0,NA
1901-10-14,14.1000003814697,2.29999995231628,0,0,0,NA
1901-10-15,12.8999996185303,1.79999995231628,0,0,0,NA
1901-10-16,10.6000003814697,3.5,1,0,0,NA
1901-10-17,7.5,0.400000005960464,0.5,0,0,NA
1901-10-18,5.90000009536743,-1.60000002384186,0,2,2,NA
1901-10-19,10.6000003814697,0.200000002980232,2.5,0,0,NA
1901-10-20,9.10000038146973,-0.600000023841858,0,0,0,NA
1901-10-21,13.6999998092651,1.89999997615814,0,0,0,NA
1901-10-22,15.1000003814697,2.79999995231628,0,0,0,NA
1901-10-23,17.8999996185303,5.09999990463257,0,0,0,NA
1901-10-24,10.5,0.400000005960464,0,0,0,NA
1901-10-25,9.10000038146973,-3.90000009536743,0,0,0,NA
1901-10-26,15.6000003814697,-1.29999995231628,0.5,0,0,NA
1901-10-27,11.3999996185303,0.5,0,0,0,NA
1901-10-28,10.5,-4.19999980926514,0,0,0,NA
1901-10-29,14.5,-1.10000002384186,0,0,0,NA
1901-10-30,19.7000007629395,5.09999990463257,0,0,0,NA
1901-10-31,18.8999996185303,5.90000009536743,0,0,0,NA
1901-11-01,14.3000001907349,5,2.29999995231628,0,0,NA
1901-11-02,9.80000019073486,0.300000011920929,0.300000011920929,0,0,NA
1901-11-03,10.8999996185303,-2.29999995231628,0,0,0,NA
1901-11-04,6.59999990463257,-0.200000002980232,7.40000009536743,2.5,2.5,NA
1901-11-05,3.40000009536743,-3.40000009536743,0,0.800000011920929,0,NA
1901-11-06,4.90000009536743,-3.90000009536743,0,0,0,NA
1901-11-07,6.90000009536743,-2.20000004768372,2,0,0.800000011920929,NA
1901-11-08,5.40000009536743,0.100000001490116,2.29999995231628,0,0,NA
1901-11-09,4.90000009536743,-2.20000004768372,0,0.800000011920929,0.00516431275062285,NA
1901-11-10,2,-7.59999990463257,0,0,0.00290341890466358,NA
1901-11-11,5.69999980926514,-2.79999995231628,6.09999990463257,0,0.791932280265643,NA
1901-11-12,8.80000019073486,-0.699999988079071,9.69999980926514,0.800000011920929,0.800000011920928,NA
1901-11-13,1.5,-5.69999980926514,0,0,0,NA
1901-11-14,-1.10000002384186,-5.19999980926514,0,1.29999995231628,0,NA
1901-11-15,1.5,-4.80000019073486,0,0.800000011920929,0,NA
1901-11-16,0.400000005960464,-4.80000019073486,0,1.29999995231628,0,NA
1901-11-17,1.10000002384186,-3.90000009536743,0,0,0,NA
1901-11-18,0.800000011920929,-3.70000004768372,0,0,0,NA
1901-11-19,-1.10000002384186,-7.59999990463257,0,0,0,NA
1901-11-20,1,-11.8000001907349,0,0,0,NA
1901-11-21,3.29999995231628,-3.20000004768372,0,0.800000011920929,0,NA
1901-11-22,4.19999980926514,-5.09999990463257,0,0,0,NA
1901-11-23,-1.10000002384186,-9.5,0,0,0,NA
1901-11-24,0.600000023841858,-5,0.872657042557798,0,0,NA
1901-11-25,0.600000023841858,-4.5,0,7.59999990463257,0,NA
1901-11-26,-4.5,-11.1999998092651,0,0,0,NA
1901-11-27,-7.5,-14.6000003814697,0,0,0,NA
1901-11-28,-5.59999990463257,-12.1000003814697,0,0,0,NA
1901-11-29,0.800000011920929,-11.5,0,3.79999995231628,0,NA
1901-11-30,-0.200000002980232,-6.80000019073486,0,0,0,NA
1901-12-01,5.19999980926514,-5.59999990463257,0,0,0,NA
1901-12-02,4.30000019073486,-6.09999990463257,0.796160734537866,0,0,NA
1901-12-03,-6.69999980926514,-13.8000001907349,0,0,0,NA
1901-12-04,-9,-15.1999998092651,0,0,0,NA
1901-12-05,-7.30000019073486,-18.5,0,0,0,NA
1901-12-06,-5.09999990463257,-17.6000003814697,0,0,0,NA
1901-12-07,-0.5,-12.5,0,0.800000011920929,0,NA
1901-12-08,1.60000002384186,-2.40000009536743,0,6.40000009536743,0,NA
1901-12-09,2.90000009536743,-1.29999995231628,3.02502765053222,0,0,NA
1901-12-10,-0.699999988079071,-4.69999980926514,0,14,0,NA
1901-12-11,0.800000011920929,-6.40000009536743,0,0.800000011920929,0,NA
1901-12-12,1.70000004768372,-4,0,0,0,NA
1901-12-13,7.09999990463257,-2.29999995231628,11.8999996185303,0,4.72136597424916,NA
1901-12-14,8.60000038146973,-3.59999990463257,27.8999996185303,5.09999990463257,8.36811248217262,NA
1901-12-15,-7.80000019073486,-15.6999998092651,0,0,0.675703472747407,NA
1901-12-16,-10.8000001907349,-20.2999992370605,0,0,0,NA
1901-12-17,-9.30000019073486,-17.3999996185303,0,0,0,NA
1901-12-18,-10.5,-16.3999996185303,0,0,0,NA
1901-12-19,-8.39999961853027,-19.2999992370605,0,0,0,NA
1901-12-20,-10,-22.3999996185303,0,0,0,NA
1901-12-21,-8.5,-22.2999992370605,0,0,0,NA
1901-12-22,-3.90000009536743,-14.1999998092651,0,0,0,NA
1901-12-23,1.39999997615814,-4.09999990463257,0,0,0,NA
1901-12-24,0.699999988079071,-2.79999995231628,0,0,0,NA
1901-12-25,2.79999995231628,-1.70000004768372,0,0,0,NA
1901-12-26,1.89999997615814,-4.19999980926514,0,0,0,NA
1901-12-27,2.59999990463257,-3.5,0,0,0,NA
1901-12-28,1.20000004768372,-5.40000009536743,0,0,0,NA
1901-12-29,1,-4.90000009536743,0,0.800000011920929,0,NA
1901-12-30,-0.899999976158142,-9.39999961853027,0,0,0,NA
1901-12-31,-0.899999976158142,-13.1000003814697,0,7.59999990463257,0,NA
1902-01-01,-6.19999980926514,-21.2999992370605,0,0,0,NA
1902-01-02,1.79999995231628,-12.6999998092651,0,0.800000011920929,0,NA
1902-01-03,-6.69999980926514,-16.2999992370605,0,0,0,NA
1902-01-04,-9,-22.1000003814697,0,0,0,NA
1902-01-05,-3.09999990463257,-11.8000001907349,0,0,0,NA
1902-01-06,-1.60000002384186,-6.80000019073486,0,0,0,NA
1902-01-07,-1.39999997615814,-6.19999980926514,0,0,0,NA
1902-01-08,-1.60000002384186,-5.5,0,0,0,NA
1902-01-09,-1.60000002384186,-6.30000019073486,0,0,0,NA
1902-01-10,-1.5,-5.5,0,2.5,0,NA
1902-01-11,-1.79999995231628,-7.19999980926514,0,2.5,0,NA
1902-01-12,-7.90000009536743,-15.1000003814697,0,1.29999995231628,0,NA
1902-01-13,-9.5,-16.2999992370605,0,0,0,NA
1902-01-14,-4,-19.7000007629395,0,0,0,NA
1902-01-15,-1.70000004768372,-8.60000038146973,0,1.29999995231628,0,NA
1902-01-16,-3,-15,0,1.29999995231628,0,NA
1902-01-17,-4.90000009536743,-24.2000007629395,0,0,0,NA
1902-01-18,0.5,-13,0,3.79999995231628,0,NA
1902-01-19,-6.69999980926514,-22.7000007629395,0,1.29999995231628,0,NA
1902-01-20,-4.90000009536743,-22.2000007629395,0,0,0,NA
1902-01-21,-2.59999990463257,-11.6999998092651,0,2.5,0,NA
1902-01-22,-1.5,-9.80000019073486,0,5.09999990463257,0,NA
1902-01-23,-2.70000004768372,-12.1999998092651,0,0,0,NA
1902-01-24,-1.29999995231628,-15.8000001907349,0,0,0,NA
1902-01-25,-0.899999976158142,-13.6000003814697,0,0,0,NA
1902-01-26,1.70000004768372,-9.69999980926514,0.811404347593141,5.09999990463257,0,NA
1902-01-27,-2,-13,0,0.800000011920929,0,NA
1902-01-28,-10,-19.2999992370605,0,0,0,NA
1902-01-29,-8,-17.7999992370605,0,0,0,NA
1902-01-30,-6,-21.2999992370605,0,0,0,NA
1902-01-31,-5.40000009536743,-21.1000003814697,0,0,0,NA
1902-02-01,-3.5,-11.1999998092651,0,1.29999995231628,0,NA
1902-02-02,-2.70000004768372,-7.30000019073486,0,10.1999998092651,0,NA
1902-02-03,-6.69999980926514,-14.8000001907349,0,5.09999990463257,0,NA
1902-02-04,-8.19999980926514,-19.6000003814697,0,1.29999995231628,0,NA
1902-02-05,-8.60000038146973,-20.2000007629395,0,0.800000011920929,0,NA
1902-02-06,-7.69999980926514,-21.2999992370605,0,0,0,NA
1902-02-07,-5.30000019073486,-16.7000007629395,0,3.79999995231628,0,NA
1902-02-08,-7.19999980926514,-16.8999996185303,0,1.29999995231628,0,NA
1902-02-09,-3.79999995231628,-11.3000001907349,0,0.800000011920929,0,NA
1902-02-10,-7.59999990463257,-19.8999996185303,0,0,0,NA
1902-02-11,-4.59999990463257,-24.2999992370605,0,1.29999995231628,0,NA
1902-02-12,-5.30000019073486,-12.6000003814697,0,2.5,0,NA
1902-02-13,-6.90000009536743,-20.2000007629395,0,0,0,NA
1902-02-14,-2.90000009536743,-17.5,0,0,0,NA
1902-02-15,-2.70000004768372,-22.2999992370605,0,0,0,NA
1902-02-16,-3.09999990463257,-18,0,0,0,NA
1902-02-17,-3.09999990463257,-13.1999998092651,0,0,0,NA
1902-02-18,-7,-14.5,0,0,0,NA
